6	49	1
6	50	2
6	51	1
6	60	1
6	63	1
6	64	1
6	67	2
6	68	1
6	71	1
6	73	2
6	75	1
6	81	1
6	86	1
6	90	1
6	91	2
6	94	1
6	96	1
6	97	1
6	98	1
6	103	1
6	105	1
6	108	1
6	110	3
7	2	3
7	8	8
7	11	3
7	13	1
7	14	1
7	15	5
7	16	2
7	18	2
7	21	4
7	24	2
7	26	2
7	27	2
7	28	1
7	29	2
7	31	1
7	33	2
7	35	3
7	36	1
7	38	3
7	39	1
7	41	1
7	42	1
7	43	1
7	44	2
7	47	1
7	49	1
7	52	1
7	58	1
7	59	1
7	61	1
7	62	1
7	66	1
7	67	1
7	69	1
7	70	2
7	71	2
7	72	2
7	76	1
7	77	1
7	80	2
7	81	1
7	84	2
7	92	2
7	93	1
7	98	1
7	100	1
7	110	5
8	3	1
8	6	5
8	13	2
8	14	1
8	16	3
8	17	2
8	18	4
8	19	4
8	21	1
8	22	3
8	24	3
8	25	2
8	26	4
8	28	1
8	30	1
8	31	4
8	34	2
8	38	3
8	41	3
8	42	1
8	43	3
8	45	1
8	46	2
8	50	1
8	51	2
8	52	1
8	54	3
8	59	1
8	61	3
8	64	1
8	65	3
8	66	1
8	67	1
8	68	1
8	69	4
8	71	1
8	72	1
8	77	1
8	78	2
8	80	1
8	81	1
8	83	1
8	84	1
8	86	1
8	87	1
8	91	1
8	95	1
8	96	3
8	98	1
8	101	3
8	105	1
8	109	1
8	110	1
9	7	2
9	8	1
9	15	3
9	16	1
9	18	4
9	20	2
9	21	1
9	23	1
9	27	1
9	28	1
9	32	1
9	33	1
9	38	1
9	39	1
9	40	2
9	57	1
9	58	1
9	59	1
9	60	1
9	62	3
9	67	4
9	72	1
9	73	1
9	77	9
9	81	2
9	92	3
9	93	2
9	95	1
9	96	2
9	98	2
9	103	1
9	108	4
10	0	4
10	5	3
10	7	1
10	9	1
10	11	2
10	15	2
10	18	2
10	20	1
10	22	1
10	23	1
10	24	3
10	26	2
10	27	1
10	30	1
10	31	2
10	33	1
10	34	1
10	35	1
10	41	1
10	42	2
10	44	1
10	48	1
10	53	1
10	57	1
10	58	1
10	67	2
10	71	1
10	80	1
10	82	1
10	91	1
10	98	2
10	108	1
10	111	1
11	8	1
11	12	2
11	14	1
11	15	4
11	16	2
11	18	3
11	20	2
11	22	3
11	23	1
11	24	3
11	26	4
11	27	2
11	32	1
11	34	1
11	38	1
11	39	1
11	42	1
11	45	2
11	46	4
11	47	1
11	48	1
11	49	1
11	51	1
11	52	1
11	53	1
11	55	1
11	56	1
11	62	2
11	64	2
11	70	1
11	71	3
11	73	2
11	75	1
11	77	1
11	81	2
11	82	4
11	83	1
11	84	1
11	91	2
11	92	1
11	93	1
11	96	4
11	103	1
11	105	1
11	108	1
11	109	1
12	0	2
12	2	2
12	7	1
12	9	2
12	10	2
12	15	3
12	16	2
12	18	4
12	19	2
12	22	3
12	24	1
12	25	3
12	26	2
12	28	1
12	35	2
12	37	1
12	38	2
12	40	3
12	48	1
12	49	1
12	50	1
12	52	2
12	58	1
12	59	1
12	65	1
12	78	1
12	84	1
12	86	2
12	88	1
12	93	1
12	94	1
12	97	1
12	98	1
13	1	2
13	3	3
13	5	1
13	12	2
13	14	1
13	15	1
13	16	4
13	20	1
13	21	3
13	24	2
13	26	1
13	29	3
13	31	3
13	35	1
13	38	3
13	39	1
13	40	1
13	43	1
13	44	1
13	48	1
13	49	2
13	50	2
13	51	1
13	53	1
13	54	1
13	60	3
13	62	2
13	63	2
13	65	1
13	68	4
13	71	2
13	74	2
13	77	1
13	84	1
13	85	1
13	86	1
13	91	1
13	94	1
13	98	3
13	99	1
13	103	2
13	110	4
14	12	1
14	15	1
14	20	2
14	21	1
14	23	2
14	30	1
14	34	3
14	36	1
14	37	1
14	38	9
14	40	1
14	41	1
14	45	1
14	48	2
14	51	1
14	52	2
14	53	1
14	55	1
14	57	2
14	58	1
14	59	1
14	61	1
14	62	1
14	64	1
14	65	1
14	67	1
14	78	1
14	85	3
14	87	1
14	91	1
14	93	2
14	94	1
14	99	1
14	103	4
14	104	1
14	108	1
14	110	1
15	18	2
15	25	1
15	27	1
15	32	1
15	35	1
15	40	1
15	41	1
15	42	1
15	44	1
15	46	1
15	48	1
15	50	1
15	51	1
15	52	1
15	53	1
15	54	1
15	59	1
15	61	1
15	62	9
15	69	1
15	70	1
15	71	1
15	72	2
15	77	4
15	78	2
15	82	1
15	86	1
15	87	1
15	92	6
15	93	1
15	95	1
15	96	2
15	99	1
15	101	1
15	103	1
15	104	1
15	105	1
15	108	6
15	111	6
16	18	1
16	21	1
16	22	1
16	23	3
16	25	3
16	26	2
16	27	1
16	31	6
16	32	1
16	33	3
16	37	1
16	39	1
16	40	1
16	41	1
16	44	2
16	45	1
16	47	1
16	48	2
16	52	1
16	53	1
16	60	2
16	61	2
16	62	1
16	70	2
16	71	1
16	74	1
16	78	1
16	82	1
16	84	1
16	90	2
16	91	1
16	105	1
16	107	1
17	6	1
17	7	1
17	11	1
17	13	2
17	16	3
17	18	2
17	23	1
17	24	2
17	25	1
17	26	1
17	27	2
17	28	3
17	31	2
17	32	2
17	33	3
17	35	2
17	38	1
17	39	2
17	43	2
17	45	1
17	48	2
17	49	1
17	50	1
17	52	9
17	53	1
17	54	1
17	55	5
17	56	3
17	60	2
17	61	2
17	62	1
17	63	2
17	64	3
17	65	1
17	66	1
17	68	1
17	69	1
17	71	1
17	72	1
17	73	2
17	78	1
17	79	1
17	80	1
17	83	1
17	84	5
17	86	2
17	87	1
17	92	1
17	93	1
17	94	1
17	98	3
17	109	3
17	110	4
18	2	1
18	23	1
18	28	1
18	31	1
18	40	1
18	45	1
18	49	1
18	50	1
18	51	1
18	53	1
18	54	1
18	55	1
18	58	1
18	64	2
18	65	2
18	67	1
18	69	2
18	73	1
18	78	1
18	87	1
19	2	3
19	4	1
19	7	1
19	11	1
19	13	1
19	14	2
19	17	2
19	25	2
19	26	1
19	27	2
19	29	3
19	30	3
19	31	1
19	33	1
19	35	2
19	36	1
19	37	1
19	38	1
19	39	2
19	40	4
19	42	1
19	44	1
19	45	1
19	52	1
19	53	2
19	54	2
19	55	1
19	58	1
19	62	1
19	64	2
19	68	1
19	71	1
19	73	1
19	74	3
19	77	2
19	78	1
19	80	2
19	89	1
19	91	1
19	93	3
19	94	1
19	95	1
19	98	1
19	101	4
19	104	1
19	109	1
19	110	1
19	111	1
20	6	1
20	7	1
20	15	1
20	22	1
20	24	1
20	25	1
20	27	1
20	28	3
20	29	1
20	30	1
20	32	3
20	35	1
20	38	3
20	43	1
20	45	1
20	47	1
20	48	3
20	50	1
20	51	1
20	52	3
20	53	2
20	57	1
20	60	1
20	62	1
20	66	3
20	68	3
20	70	2
20	71	1
20	74	1
20	75	1
20	76	1
20	78	1
20	81	2
20	82	1
20	83	1
20	84	2
20	87	1
20	91	1
20	95	1
20	96	1
20	97	2
20	99	1
20	103	1
20	105	1
20	106	1
20	107	1
20	108	1
20	109	1
20	110	1
21	1	1
21	11	1
21	17	1
21	18	1
21	22	1
21	25	1
21	26	1
21	27	1
21	28	1
21	30	2
21	35	1
21	39	1
21	43	2
21	44	1
21	45	1
21	56	3
21	64	1
21	65	1
21	66	1
21	68	1
21	74	3
21	76	3
21	77	1
21	80	1
21	84	1
21	85	1
21	93	1
21	97	2
21	107	1
21	110	1
22	13	1
22	18	1
22	32	2
22	36	2
22	41	1
22	44	2
22	47	1
22	48	3
22	49	2
22	52	1
22	54	2
22	55	1
22	59	1
22	61	1
22	65	1
22	66	2
22	70	1
22	73	1
22	74	2
22	77	1
22	81	1
22	84	1
22	85	5
22	96	2
22	98	2
22	101	2
22	104	1
22	106	2
22	109	2
22	110	1
23	26	1
23	33	1
23	34	1
23	35	1
23	36	1
23	41	2
23	53	2
23	56	1
23	58	1
23	63	1
23	66	2
23	72	1
23	73	1
23	81	1
23	94	1
23	97	2
23	104	1
24	6	1
24	25	1
24	29	1
24	35	1
24	39	1
24	42	1
24	44	1
24	45	2
24	46	2
24	47	1
24	54	3
24	55	1
24	57	1
24	58	1
24	60	2
24	68	1
24	73	2
24	81	1
24	82	1
24	85	2
24	86	1
24	91	1
24	93	1
24	97	1
24	102	1
24	104	1
24	105	1
25	11	2
25	13	1
25	14	1
25	18	1
25	22	2
25	26	3
25	32	1
25	35	1
25	37	1
25	40	1
25	42	1
25	48	1
25	53	4
25	55	1
25	57	2
25	58	1
25	61	6
25	62	1
25	63	2
25	64	1
25	67	2
25	68	1
25	69	3
25	70	2
25	73	3
25	75	1
25	76	1
25	77	3
25	78	1
25	80	2
25	82	3
25	85	1
25	86	1
25	89	1
25	90	1
25	91	3
25	93	2
25	97	1
25	98	2
25	103	1
25	104	1
25	106	1
25	109	4
26	2	1
26	15	3
26	18	1
26	22	1
26	24	2
26	30	2
26	31	1
26	32	2
26	35	1
26	38	3
26	42	1
26	43	1
26	45	1
26	51	1
26	53	1
26	54	3
26	56	1
26	58	2
26	65	1
26	68	1
26	73	2
26	75	1
26	77	1
26	78	1
26	80	1
26	81	1
26	82	1
26	86	1
26	87	1
26	90	1
26	97	1
27	1	1
27	8	1
27	22	1
27	25	1
27	26	2
27	31	1
27	39	1
27	41	1
27	42	2
27	43	4
27	44	1
27	50	1
27	52	2
27	54	2
27	56	1
27	58	2
27	59	1
27	61	2
27	65	1
27	67	2
27	68	2
27	72	1
27	73	1
27	75	1
27	77	1
27	82	2
27	83	1
27	89	1
27	91	1
27	92	1
27	96	1
27	97	1
27	101	1
27	107	1
27	111	1
28	15	1
28	19	1
28	25	1
28	32	1
28	33	3
28	35	2
28	37	1
28	38	2
28	41	2
28	45	1
28	47	1
28	50	1
28	52	1
28	63	1
28	71	1
28	77	1
28	83	1
28	85	1
28	89	1
28	91	7
28	94	1
28	105	2
28	107	1
29	21	1
29	41	1
29	43	1
29	44	1
29	63	1
29	65	1
29	71	1
29	77	1
29	81	1
29	86	1
29	89	2
29	92	1
29	96	2
29	98	1
29	99	1
29	105	1
29	106	1
30	7	1
30	11	1
30	13	1
30	16	1
30	17	1
30	22	1
30	23	1
30	28	2
30	38	1
30	41	1
30	44	2
30	49	1
30	50	1
30	52	1
30	54	2
30	55	1
30	56	2
30	60	4
30	61	2
30	63	2
30	64	1
30	65	3
30	66	1
30	68	3
30	73	2
30	75	1
30	76	1
30	77	1
30	78	1
30	81	1
30	82	1
30	84	3
30	85	1
30	86	1
30	89	1
30	91	3
30	93	1
30	97	1
30	98	5
30	99	1
30	101	1
30	103	1
30	106	1
30	109	1
30	111	1
31	20	5
31	22	1
31	24	1
31	25	3
31	29	1
31	35	1
31	36	1
31	38	1
31	40	1
31	41	1
31	42	1
31	48	3
31	52	4
31	53	1
31	54	2
31	55	1
31	57	1
31	60	1
31	61	1
31	65	1
31	66	2
31	68	1
31	69	1
31	70	1
31	71	3
31	72	1
31	73	2
31	74	1
31	76	1
31	80	1
31	82	1
31	83	1
31	85	2
31	90	1
31	91	1
31	94	1
31	97	3
31	100	1
31	103	1
31	104	1
31	105	1
31	107	1
31	109	1
31	110	1
32	5	1
32	19	1
32	24	1
32	41	2
32	54	1
32	60	1
32	66	1
32	73	1
32	74	1
32	78	1
32	83	1
32	86	1
32	98	1
33	25	1
33	30	1
33	43	2
33	44	1
33	50	1
33	54	1
33	62	1
33	80	1
33	98	2
33	101	1
33	105	3
33	106	1
33	107	2
34	18	1
34	68	1
34	69	1
34	70	1
34	91	1
34	92	1
34	108	1
35	5	1
35	11	1
35	27	1
35	30	1
35	44	2
35	48	1
35	52	1
35	56	2
35	61	1
35	65	1
35	71	1
35	78	1
35	79	2
35	89	1
35	91	2
35	94	1
35	105	1
35	109	1
36	27	1
36	32	1
36	49	1
36	55	1
36	60	1
36	76	1
36	91	2
36	94	1
36	101	1
36	104	1
37	4	1
37	27	2
37	44	1
37	72	1
37	73	1
37	77	1
37	91	1
37	94	3
37	96	1
38	25	1
38	41	1
38	52	1
38	61	1
38	67	1
38	69	1
38	70	1
38	71	1
38	76	1
38	91	1
38	93	1
38	95	1
38	96	2
38	104	10
38	105	3
38	107	2
39	5	1
39	8	1
39	29	2
39	30	2
39	35	1
39	38	1
39	42	1
39	46	1
39	52	1
39	54	1
39	58	1
39	62	2
39	71	1
39	73	2
39	75	2
39	77	3
39	84	1
39	96	2
39	100	1
40	39	1
40	77	1
40	97	1
41	44	1
41	54	1
41	56	1
41	67	1
41	68	2
41	73	1
41	85	1
41	89	2
41	91	1
41	97	1
41	103	1
41	106	1
42	20	1
42	41	1
42	52	1
42	59	1
42	72	1
42	98	8
42	103	1
42	108	1
43	31	3
43	38	1
43	42	1
43	52	1
43	53	1
43	54	1
43	58	2
43	59	1
43	86	1
43	88	1
43	89	1
43	90	1
43	93	1
43	96	3
43	98	1
43	103	2
43	110	1
43	111	1
44	45	1
44	48	2
44	53	1
44	56	1
44	57	1
44	59	1
44	65	1
44	68	1
44	74	3
44	80	1
44	82	1
44	86	1
44	88	1
44	91	1
44	95	2
44	98	2
44	101	2
44	102	1
44	104	1
44	109	2
46	25	1
46	38	1
46	42	1
46	72	1
46	74	1
46	81	1
46	82	1
46	89	1
46	98	2
47	43	1
48	19	1
48	27	1
48	45	1
48	53	2
48	54	4
48	55	4
48	64	2
48	66	2
48	70	1
48	72	1
48	73	1
48	74	1
48	83	4
48	91	2
48	97	1
48	106	2
48	108	1
49	34	1
49	62	1
50	29	1
50	35	1
50	43	1
50	52	1
50	59	1
50	64	1
50	65	1
50	66	2
50	71	1
50	84	2
50	88	1
50	89	1
50	96	1
50	98	1
50	103	1
50	105	2
50	106	1
50	111	1
51	38	1
51	61	1
51	104	2
52	21	1
52	44	2
52	53	2
52	66	2
52	79	1
52	80	1
52	84	1
52	85	1
52	94	2
52	98	1
52	101	1
52	102	1
53	30	1
53	33	1
53	60	1
53	64	1
53	68	1
53	71	1
53	78	1
53	81	2
53	82	1
53	83	2
53	87	2
53	94	1
53	95	1
53	108	1
54	16	1
54	50	1
54	52	1
54	53	1
54	55	1
54	56	1
54	62	1
54	65	2
54	66	1
54	71	1
54	73	1
54	74	1
54	86	1
54	89	1
54	90	1
54	93	1
54	96	2
54	98	1
54	103	1
54	105	1
54	106	2
54	107	1
54	108	1
55	32	1
55	56	1
55	58	1
55	62	1
55	64	1
55	66	1
55	71	1
55	83	1
55	84	1
55	85	2
55	91	1
55	95	1
55	96	1
55	97	1
55	105	1
55	106	1
55	109	1
56	22	1
56	38	1
56	65	1
56	76	1
56	78	1
56	84	1
56	89	1
56	105	1
57	60	1
57	61	1
57	70	1
57	77	1
58	66	1
58	70	1
58	98	2
58	101	1
58	103	1
59	11	1
59	68	1
59	72	2
59	77	1
59	84	1
59	89	1
59	98	1
59	103	1
60	5	1
60	8	1
60	39	2
60	50	1
60	52	1
60	71	1
60	72	1
60	73	1
60	84	1
60	86	1
60	93	1
60	94	1
60	97	6
60	99	1
60	106	1
60	107	1
60	108	1
60	110	1
61	26	1
61	34	1
61	44	1
61	46	1
61	65	1
61	80	2
61	84	1
61	92	1
61	98	1
61	101	1
61	105	1
61	110	1
61	111	1
62	52	1
62	56	1
62	77	2
62	98	2
62	108	3
62	111	1
63	0	1
63	31	1
63	76	1
63	80	1
63	81	1
63	82	1
63	86	1
63	97	1
63	101	1
63	102	1
64	44	1
64	49	1
64	65	1
64	72	2
64	73	1
64	74	1
64	75	1
64	82	1
64	83	1
64	101	1
64	104	1
64	108	1
64	109	1
65	63	1
65	66	1
65	96	1
65	104	1
65	109	2
65	111	1
66	12	1
66	13	1
66	25	1
66	27	1
66	43	1
66	72	1
66	73	2
66	77	1
66	82	1
66	83	4
66	97	1
66	98	1
68	58	1
68	60	1
68	69	1
68	84	1
68	97	2
68	98	1
68	106	1
68	110	2
69	12	2
69	47	2
69	71	1
70	43	1
70	73	1
70	97	1
70	102	1
70	106	1
70	109	1
71	24	1
71	82	4
71	86	2
71	92	1
72	13	1
72	57	1
72	70	1
72	81	1
72	87	1
72	98	1
72	99	1
72	111	2
73	44	1
73	53	1
73	59	1
73	65	1
73	83	1
73	95	1
73	101	1
73	106	1
73	110	1
74	36	1
74	55	1
74	56	1
74	59	1
74	78	2
74	91	2
74	95	1
74	101	1
74	104	1
74	109	2
74	110	1
75	90	1
75	100	1
75	111	1
76	11	1
76	15	1
76	16	1
76	18	1
76	66	1
76	74	1
76	81	1
76	97	1
77	92	3
77	108	4
77	111	7
79	16	1
79	109	1
80	54	1
81	52	1
81	98	1
82	108	1
83	56	1
84	38	1
84	65	1
84	109	1
85	110	1
86	76	1
87	109	1
88	98	1
91	102	1
92	26	1
92	108	2
93	52	1
96	85	1
96	103	1
105	0	1
112	0	7
112	1	3
112	2	8
112	3	5
112	4	3
112	5	7
112	7	10
112	8	7
112	9	11
112	10	9
112	11	14
112	12	5
112	13	3
112	14	3
112	15	11
112	16	6
112	18	3
112	19	7
112	20	1
112	21	4
112	22	6
112	24	3
112	25	3
112	26	1
112	27	5
112	28	3
112	29	7
112	30	6
112	31	7
112	33	1
112	34	2
112	35	4
112	37	3
112	38	10
112	39	1
112	40	3
112	41	2
112	42	1
112	43	5
112	44	6
112	46	4
112	47	1
112	49	2
112	50	2
112	52	10
112	53	3
112	54	2
112	55	5
112	56	2
112	57	3
112	58	4
112	59	4
112	60	2
112	61	6
112	62	11
112	63	3
112	64	7
112	65	2
112	66	5
112	68	1
112	69	3
112	70	4
112	71	5
112	72	10
112	73	7
112	74	10
112	75	2
112	76	1
112	77	16
112	78	7
112	79	11
112	80	3
112	81	5
112	82	4
112	83	5
112	85	3
112	86	1
112	87	4
112	88	2
112	89	2
112	90	1
112	91	4
112	92	5
112	93	1
112	94	3
112	95	7
112	96	5
112	97	6
112	98	27
112	99	4
112	100	3
112	101	2
112	102	2
112	103	5
112	104	3
112	105	6
112	106	5
112	107	3
112	108	12
112	109	7
112	110	9
112	111	4
